id,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28
HOBBIES_1_001_CA_3_validation,0.8841241783632616,0.942923691579274,0.8966275311267723,0.8822754826971638,0.929108564677859,1.1619251560683967,1.2984580748426167,0.9983601575474264,0.9694828576460196,0.9828149918065139,0.9403173946967169,1.022928180818716,1.258141120258752,1.186844978916653,0.9476243105162353,0.8811760544635424,0.8600763992562293,0.8653428295197675,0.9505312081851048,1.1638147544473911,1.2540694453497117,0.911724370982982,0.8569444649330312,0.8405282693582331,0.8500262237038492,0.8663695659338849,1.0850416444808417,1.1854425867799554
HOBBIES_1_002_CA_3_validation,0.29589075359345285,0.19100304083578876,0.17694575000446278,0.1997265653506591,0.22631862881187734,0.28200039165989654,0.2774454821073737,0.3312980508559912,0.223171738266828,0.205678969968208,0.17075246461456203,0.24440654351738356,0.2822823336047161,0.24495100456054525,0.28908848760440775,0.23075290804160095,0.20346076765745535,0.22099705124223148,0.2458893262857825,0.3037996788196049,0.3348217353706356,0.3276542372856439,0.24894295127823915,0.2381190143506868,0.2369236981391146,0.26061827204941107,0.31559325417917794,0.33965110000413423
HOBBIES_1_003_CA_3_validation,0.32693172648749624,0.24508177640644538,0.2822594433453604,0.3075573325350447,0.31311667108305613,0.32749097072726363,0.3684181193262547,0.34410583397042,0.3459980733526716,0.318872410787608,0.28228558165072176,0.32414504198002303,0.36465858844926724,0.3185893240237582,0.3285058238581582,0.2680129836838054,0.2422923297888116,0.25444730623362405,0.28125190593758476,0.33871320673726646,0.35952105582064786,0.324901597663552,0.25741380921654516,0.24694872681274838,0.24945424300296712,0.2926945757851186,0.3273944486726777,0.34442026782325996
HOBBIES_1_004_CA_3_validation,5.528223820991643,5.1135467071082505,4.967873078019328,4.759812747750841,5.180340626096619,6.668326981314908,6.5310533340673205,6.251674670585595,5.235206872569342,5.370320851777305,5.250676256663541,5.597703893605137,6.864899732675419,6.74353076517023,5.921544506485535,5.54617148998959,5.067260904874762,4.996399353816534,5.386568671144856,6.677819942764125,6.671180891716098,5.638017759168567,5.0849310239815715,4.901885516177241,4.885689471847839,5.006568862379243,6.461825817637749,6.51722502393271
HOBBIES_1_005_CA_3_validation,1.5712820780694414,1.4605578497704765,1.3842800223013103,1.3718819315547583,1.4989533112886573,1.8623609768706506,1.9971915164272862,1.6471844788476895,1.629456138082782,1.5432399470211833,1.4850182353366643,1.5957312371647934,1.9300856502786168,1.850809987043795,1.638554941517525,1.4880844514928913,1.39581953942781,1.3805887192911948,1.468461648117778,1.7475227965870976,1.9702975068903665,1.5079863081037952,1.4244747394050754,1.4088309255285048,1.3959306008992876,1.4764357135904251,1.8380227884002933,1.9734207168911746
HOBBIES_1_006_CA_3_validation,1.224252613744776,1.1948696109612675,1.1831072420850215,1.123420350720098,1.279134014851892,1.4350842108637947,1.740225090409135,1.303849519638046,1.2614514865756932,1.2846749853752728,1.1473628942729364,1.2919066144252775,1.5229223992213694,1.6313690672377654,1.2765584264377225,1.2303993504434967,1.1829644324527706,1.1800235635777014,1.3160045640000309,1.5589340239918899,1.6591068621758742,1.2294704057195691,1.2023232493324876,1.2058317745844231,1.1921520906855807,1.2871762392606643,1.5815046076465433,1.7958941389409862
HOBBIES_1_007_CA_3_validation,0.3364800153682802,0.27940034362140487,0.3061025083404697,0.2917221648395515,0.27991481759285014,0.3222685772686937,0.4233911021338766,0.3625582774737824,0.35933012995235725,0.30020070754432704,0.2643195092121084,0.28051799581332837,0.33066393574566144,0.2969006411540112,0.29440734307511557,0.2504173460802641,0.25306466704093444,0.2605540553964285,0.29553923499068596,0.3620059396598938,0.3551877495458515,0.32786870468672397,0.24840187160262514,0.24438497790332842,0.27106848782525556,0.27042311904200766,0.3252490705699753,0.33592681598016033
HOBBIES_1_008_CA_3_validation,7.383061618628568,6.686522393008787,7.092706073643122,7.4882970583563315,8.058841898971778,8.627958534050011,8.956470078746758,9.049011926710524,8.16767397216919,8.343457270136476,8.418927319485816,8.024372736013735,9.244758833757738,8.586480000016122,8.595562708810643,8.271729635617454,8.067502158487613,8.045129932283608,8.187353817321181,9.628924002610608,9.648789010768773,8.110973556860216,8.027432780912942,7.88119585099892,7.910808736117865,8.185850873522936,9.850812529516427,9.352184023154846
HOBBIES_1_009_CA_3_validation,1.1240447612368512,1.0643055043604555,1.03737050899626,1.0147981434244011,1.126344941521204,1.3241299807594415,1.8518229804627913,1.2856207709544782,1.2961959471390936,1.2168298811318055,1.1505307266740015,1.2207867192307957,1.501619163704737,1.5926720315553937,1.240580645885154,1.1897977486798763,1.0907658275971908,1.086562726196194,1.1886458372828759,1.4901078736354818,1.6910338318046823,1.199906921426602,1.1254818619863203,1.0785709602755014,1.1019434346057586,1.192961150506797,1.484099575497202,1.6071827673027899
HOBBIES_1_010_CA_3_validation,0.7841864133698733,0.7492213400520078,0.720095665238956,0.7247806173933576,0.7610172462745163,0.9620085790673026,1.016411087583138,0.8503868469452827,0.8204401147766653,0.7241940034736426,0.7622334831777148,0.7722544126341607,0.9332440387376936,0.9237611855768284,0.8217695281117581,0.7644412079290266,0.6948928806827254,0.6932052418395447,0.7740123345377791,0.9053291874869418,0.9935834171558625,0.7847489648315168,0.726706503328634,0.693629498705691,0.6934577734722319,0.778000909806554,0.9247382479543691,0.9954965754548982
