id,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28
HOBBIES_1_001_CA_2_validation,0.5597352400196478,0.6440425897799373,0.5773416569798967,0.5836536769235313,0.6432322623450144,0.7614694273526146,0.8070720930460816,0.6403642607418644,0.5914082334653024,0.5826757105747676,0.559356088479389,0.6200646950265823,0.8662415996441076,0.6896994335315202,0.6137087180381027,0.6170789779989221,0.5642868324878217,0.5492325788691157,0.6206191695308078,0.8500762817454729,0.756614579455067,0.6597707952734504,0.6120824957951551,0.5863187302993634,0.5177251618727622,0.6312839773824546,0.8982402009556109,0.9109027213339463
HOBBIES_1_002_CA_2_validation,0.07123928936699635,0.06836840690555854,0.06975622312780022,0.07084390709119577,0.10302476692156717,0.17282789258037906,0.1760418226448867,0.0986441193844424,0.0933112970806822,0.10589840556536755,0.09390237043782694,0.15277538994555448,0.16162835184233007,0.1370611175321723,0.09584765160820144,0.09390924357505019,0.09970003142966397,0.10190515999568081,0.12286228179954797,0.18296298914791995,0.18900130478448207,0.09269615900862452,0.09305100277835344,0.09190476922482523,0.09018685823577952,0.13991736806994984,0.2037746589999365,0.2122914396780326
HOBBIES_1_003_CA_2_validation,0.3277096761771155,0.31656384939716864,0.2966390194046079,0.31575580501007156,0.3772444644275909,0.5776024566064887,0.5681805682853971,0.29228888950699616,0.31169532913471926,0.32225963933377794,0.3136961190671241,0.49190692765806876,0.6866933621820895,0.46345303362689627,0.31749070283343195,0.30021501482284674,0.27646418155948405,0.28617424294914373,0.4731131152424327,0.5984508825013829,0.5875432106865963,0.33678672604571264,0.32025749665419107,0.2874411168296739,0.2792227861378835,0.3627413246835909,0.6097664247504718,0.6253502387286521
HOBBIES_1_004_CA_2_validation,2.655280245355217,2.8854634691738372,3.06671905194834,2.5231223811579317,3.0531738026157678,3.4949014834534258,3.8514461316094413,3.0496166074909663,3.04596595200274,2.7565281006263245,2.653309357308941,2.9206630251085675,3.6670945042867062,2.863492269614646,2.921109515146281,2.9574779047091764,2.8670095872846475,2.7211767544136256,3.2942452886639675,4.043186652917989,3.683594934655817,3.258303885516376,2.9179566084939808,2.773606525580239,2.8674753399589568,3.051215667340208,3.871857383387388,3.6367847211433886
HOBBIES_1_005_CA_2_validation,1.3342731644981907,1.316991476358378,1.210788363010231,1.1257198063399911,1.3455998451552416,1.76910194735242,1.954326943586125,1.4584628803747302,1.4341851345992758,1.2726840801444392,1.407164816400916,1.4828643054983588,1.8534351688324247,1.3558876792525596,1.4349152706253847,1.2254624938821475,1.2639479293112141,1.2102551139370747,1.3391374496478998,1.8720544837319415,1.7735146576768213,1.3264137700136875,1.3692835650121715,1.1833394662873564,1.1347275073495613,1.2767937606212862,1.701615902868292,1.7476372149329709
HOBBIES_1_006_CA_2_validation,0.6360267705442628,0.6507555329940432,0.6037985993810552,0.6078914289250377,0.7932542534963939,1.0002175847590236,0.9812018277207727,0.6137081452482519,0.6019554044321913,0.5089608386445834,0.5717042023405849,0.570015720053375,0.8610425224859707,0.7253203786693557,0.5224724976799717,0.6332537454320489,0.601979281790069,0.5910876980257596,0.692318606999773,0.9640804322617822,0.9597602251030093,0.5394060459484746,0.5680327142923617,0.5704636063533003,0.5638687320449709,0.6402076091362761,0.9293905699675352,0.8900436633760321
HOBBIES_1_007_CA_2_validation,0.19633714368995453,0.17330819065582515,0.2056391167248657,0.19015287074609333,0.2663823046513073,0.3023801256364815,0.27784704359041457,0.20191431136006022,0.19179142147104278,0.22945816490122167,0.16896971052748339,0.22897438789350494,0.2562826079398218,0.20784776332133809,0.18290683737144073,0.17763679804846003,0.1809689968325426,0.16801421391197832,0.20773454004282665,0.28292477140911587,0.2987001945895998,0.20047788095938143,0.221182477206464,0.1839059233364933,0.15999300502064573,0.18636658103521886,0.2496159444869967,0.28507116866098514
HOBBIES_1_008_CA_2_validation,2.7866883602578087,2.6255986192361536,2.6733535782694164,2.867139500726129,3.198337161831184,4.265322445825685,4.0328408588078855,4.118422175817563,4.286767389400306,3.80790454106094,3.1469119716586698,3.3792393367660467,4.900442740543412,2.817405921396784,3.899720606668351,4.240597009264726,4.355530667671812,3.7343187318093505,4.121123238784206,5.336669760831685,4.334236148382704,3.2753420130411475,3.1788975236883634,3.878357382904458,3.169074238228678,3.8171600535352694,4.9825598415628685,5.238143613016203
HOBBIES_1_009_CA_2_validation,0.7589206550953658,0.7167799856394181,0.7189166231538864,0.7444369725703286,0.897245826631066,0.9273101118598238,1.0775676604508784,0.7202893379122315,0.6636475412706065,0.552718649688326,0.5915389113879665,0.6377012651121714,0.9735041071588328,0.6777811074124944,0.6066711821783505,0.6904834963916971,0.6629549092961592,0.6614332665390957,0.6910985080147486,1.031730975735697,0.9907433908781601,0.6713003910973607,0.6351610873098711,0.6247397212115063,0.5910206244345798,0.7164160111664903,0.8737865523639406,0.816117691804014
HOBBIES_1_010_CA_2_validation,0.5583045188566579,0.47316303586372555,0.4760746755720784,0.5096119801328881,0.6573624175988713,1.0458567631960454,1.096003923388889,0.6971214066413378,0.7297993858017047,0.6756405627059215,0.6298325572716454,0.7485666040210874,0.8779812417265557,0.7780756179648236,0.7356625667224972,0.7092931067225772,0.6117675052264514,0.5800159209094435,0.7068896430833734,0.9844255922663617,1.074666414298423,0.6799922792627776,0.6098007945545153,0.5544518794972754,0.5636416842876475,0.6921759368651894,0.9456491543830434,0.9138844034317718
