id,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28
HOBBIES_1_001_WI_1_validation,0.28386470085671045,0.2592770862275041,0.2561960609601629,0.26479581304467,0.3739330596433183,0.5199898990457298,0.40286665108063496,0.3359107990023356,0.32717328622138603,0.36687880331593975,0.321617189405468,0.3575980366743239,0.5296910998839859,0.34708118794696596,0.3012240289376181,0.26339391483966,0.3291040241215087,0.3323893857876037,0.35973572324391634,0.5126093791952852,0.47473363307575667,0.3040454170719493,0.26709494686035745,0.291675259376972,0.29864291296236806,0.40532201210109225,0.5596722876277861,0.4649646186294737
HOBBIES_1_002_WI_1_validation,0.5604222219973047,0.5032857304882121,0.5009121051239142,0.5411987207320909,0.7665806301273587,1.1734628857719418,0.8261666389594758,0.5277445652758779,0.5328366089633647,0.5524763576474242,0.5643582640620523,0.6708161228250558,1.0952258793454963,0.6639901644538776,0.4829501624652034,0.47867840764502173,0.499011629192813,0.5233161220844854,0.7396371963799817,0.9525729055921771,0.8867176178397873,0.5314229922133591,0.5387279228054467,0.51201804552151,0.5599194204121506,0.7229368899997473,0.9935920304221435,0.8586523913059155
HOBBIES_1_003_WI_1_validation,0.22273981544053878,0.1966968963560173,0.21801153051779049,0.21894091965694681,0.30373609273091906,0.45775064692839745,0.3615554526690048,0.21192047847884124,0.19086564303177259,0.27783532004827116,0.21552481304044394,0.37425050548931665,0.5259407943979723,0.36482060026449437,0.21556801230198697,0.20147877956789492,0.22264662340993632,0.2543512373631058,0.3802074280667712,0.47461107311912765,0.43312512671493164,0.22065973287034113,0.21565879212551972,0.24925292045098307,0.26649226660625924,0.41560448695566776,0.47524325772503356,0.4693356379180198
HOBBIES_1_004_WI_1_validation,0.2683487386185194,0.24950683511215999,0.260896582484263,0.28180376180001915,0.36103535659791036,0.48452454669699746,0.4058599217297385,0.2996902326168697,0.30247351195067906,0.3439098335115069,0.2855088465751647,0.3718638006028214,0.5001771994006515,0.3513566348254787,0.2969290902555687,0.2598803986303205,0.28235964876728437,0.27658863837218295,0.3192710230351924,0.44539155350184023,0.4162169280573884,0.2913319339350098,0.26829738325411845,0.27061806808835653,0.2856891389371541,0.34400797246118525,0.44299164347108805,0.41103096735266603
HOBBIES_1_005_WI_1_validation,0.6095050137347541,0.6009107666909927,0.6343875623051556,0.6503653011716877,0.970466319540957,1.327651528930731,0.8022178256880524,0.6535004376302015,0.6721181475954958,0.7251719301438463,0.7257461137992801,0.817027819274389,1.2295634973294047,0.7860481497907822,0.5924559845797458,0.6210375102290017,0.7158635195004155,0.7140420062849794,0.9560043800324933,1.205520449512164,0.9865590012543765,0.7089749039638239,0.6831709753778317,0.7885967713344834,0.7401900880772715,0.9349943571960636,1.2603493060844282,0.9967445629887367
HOBBIES_1_006_WI_1_validation,1.4225399707275321,1.4169840215544443,1.5976441580224097,1.7694368570527206,2.479965742133319,2.6446540316635425,1.5777698873952966,1.5411573245616534,1.551384696508745,1.7258373470666961,1.7780685881203009,1.8211328768135318,2.32067116882306,1.6976332715828808,1.326310042984987,1.4952932518306328,1.4374157589511898,1.4591244650659212,2.053018480710873,2.5802758951250437,2.329024898169871,1.7280833145678882,1.5260463540948817,1.6768294648173827,1.7177891469586977,2.0014995734638052,2.368044253481306,2.185012373455264
HOBBIES_1_007_WI_1_validation,0.3933562751017215,0.42473380490218954,0.44179816142350115,0.45697756829282415,0.5839979286515748,0.8499577541929627,0.7439192284974638,0.5100748410666479,0.4233532423987673,0.4696303654276398,0.38979853108788715,0.5120045211495833,0.7737108841594118,0.5448518447046086,0.3892661941277877,0.4418742852527639,0.4347435982335547,0.46783208068645266,0.5658677111479644,0.7503406669209143,0.7430807825551242,0.3713653458924748,0.36670224033790927,0.4123904118779314,0.4123514823102096,0.5558438754272874,0.7467365418093628,0.6819972911211347
HOBBIES_1_008_WI_1_validation,3.139535803331615,2.7795364460135406,2.9762483843107286,3.236689636895033,4.2165566490119355,6.819267340279348,3.5147850814309125,3.288254603349685,3.145961219542664,3.7568969306276956,3.0541892079377573,3.4611587421567642,5.852822677323178,3.009720934069584,2.7009238669929205,3.1096121222860615,3.010819176521644,3.640384503610651,4.597892813584035,5.764781200182469,4.366289178609193,3.340649468489801,3.1929877479848425,3.222521249092211,3.544941735214636,4.247365740755391,5.632851828042877,4.087469859815581
HOBBIES_1_009_WI_1_validation,1.032087360612551,0.9450090589851616,0.9095229517383678,0.8364863633199048,1.1685489397492816,1.7596213685304938,1.041167870132994,0.8888609377678389,0.8829242842294215,1.0718215114926002,0.9025692714502471,0.8466965589798106,1.4483977183686458,0.9998703850088955,0.8224207584716758,0.8668921723767224,0.8675121932431596,0.7994545749419563,0.970223032586885,1.23553042647843,1.1433579841772135,0.7712407931533753,0.7863175784603648,0.7709915903995141,0.7962823679717621,0.9891204643433245,1.4244141649767355,1.1061320008425444
HOBBIES_1_010_WI_1_validation,0.45652452568882984,0.45645161863086364,0.48692498584799704,0.4746074486789422,0.5571093004124491,0.7947546887351853,0.6572288059673143,0.48858986446221675,0.5105971063119358,0.5830366042933309,0.5372583320115598,0.6148274031024157,0.9511264794803785,0.6255533728585153,0.5291727418177375,0.5155496035162723,0.5330135125394604,0.5137548188163074,0.6292862151079093,0.769937118238266,0.7117475306493989,0.4916176412457511,0.45217012373886467,0.46802234008480353,0.47299964809745154,0.6410772010009218,0.7520834634082774,0.7248055489211246
