id,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28
HOBBIES_1_001_CA_1_validation,0.8580261773768049,0.736424013741471,0.7105014080326696,0.7509103474307659,0.9036216399895752,1.0308270416550513,1.1420524046382914,0.8705178390046342,0.9160979414140149,0.8227555362684662,0.740306441799299,0.8170634060004855,1.0927046401751288,0.7978604835307601,0.7763217884841414,0.8243812903226259,0.775560481224419,0.7567379012313731,0.7487123090654269,1.0620203143584552,0.9426043638177594,0.8460223462847779,0.7700227293947206,0.7856965986789058,0.8465383448816347,0.8483233523104673,1.0371797214742142,0.998145677276372
HOBBIES_1_002_CA_1_validation,0.21350177882636573,0.20612711092034688,0.1719922352096804,0.19436614334157987,0.20743673251234684,0.275445655552394,0.2741315757888021,0.23310871375831052,0.2255284336021692,0.22137523899429434,0.2203437532313332,0.2373906075566398,0.32717754473219013,0.2669362055474328,0.19338296357173215,0.18843046548887113,0.1756597015600956,0.17188884400950633,0.19568659369685215,0.24019921828572036,0.23312310266773326,0.16933682075731643,0.16429244283982625,0.16667542566752866,0.17286343645357102,0.17498900217390798,0.25011276824146883,0.2780185478552041
HOBBIES_1_003_CA_1_validation,0.38092234427786525,0.38082235408750525,0.40252443246404757,0.38308756194460897,0.5770666573824442,0.7054366251009679,0.6931477498164382,0.47895010147678,0.4447125690695871,0.4608159047066261,0.44519438560760993,0.542801325412739,0.7084760819037946,0.5725675329101575,0.41005409261629777,0.42901920317835823,0.4372001551144146,0.4427114927593343,0.5491816442225177,0.6993884517871368,0.691388259123596,0.49659397954794515,0.42968370064203576,0.430645676705275,0.4759437374588783,0.572816585884471,0.6771767665676706,0.6760649614343963
HOBBIES_1_004_CA_1_validation,1.5640483687664366,1.2286474579757527,1.279001884379946,1.4851990754871156,1.9626628334508307,2.986018064161476,3.189569811146664,1.6264140565002458,1.4161822919356988,1.5607511927021256,1.564979928515941,1.7188878681936097,2.8529064447025942,2.468059474785081,1.675409818288381,1.3259570094058608,1.325845060852286,1.2888995506367413,1.9119108933130737,2.4992434034432476,3.2458750742794424,1.5580025487581022,1.4038503103093687,1.2680625228052893,1.3333477047088937,1.9463710381427455,2.992751095092878,3.4362882782205593
HOBBIES_1_005_CA_1_validation,0.8945086275103058,0.8367564944883338,0.8175003730913606,0.8435569321287713,1.041382667312938,1.4966925072874007,1.6423273077642213,0.9784720625632054,0.9728779463155129,0.9803325462100376,0.9033299346558392,1.0465600880283468,1.3633567529342752,1.117479999857884,0.9245286990540997,0.9956431222669311,0.9685327389429377,0.9624255765428138,1.1627401213611341,1.4506042920058149,1.5604908119359542,1.0065379362340265,0.8203913529725264,0.8739708662063398,0.8823124895661123,1.09421877063501,1.4341847459905714,1.464892364384929
HOBBIES_1_006_CA_1_validation,0.9617101700902071,0.7996634630832556,0.7899891952375224,0.860633800772739,0.8135389458581227,1.0564051880642986,1.0464303436739377,0.8956085147067757,0.9410895679965099,0.7182159438069022,0.8563714921384165,0.8019705653765999,0.8284374171014913,0.7231913067550964,0.7166842051930535,0.7662856780135441,0.7943475381103887,0.7425376536060138,0.7547447006851165,0.9403187842662564,0.9522075954465163,0.8646471212015776,0.7880522465755271,0.8531840167985274,0.7526333022697929,0.8003451089656369,0.934521926820177,0.9729344756088119
HOBBIES_1_007_CA_1_validation,0.30070560304111726,0.29799666400939984,0.2767908137130055,0.2718356036457467,0.3240660131642973,0.3933804187425685,0.412578349756508,0.30647379506035616,0.2803801723042012,0.30347897858235046,0.2773375886162741,0.3892189091675829,0.39428362798628747,0.3830470908920788,0.3153986053483272,0.3164690398053371,0.2813424903826449,0.2636147288309169,0.3398316921617729,0.4258671734105896,0.4698203836986243,0.3577549778426754,0.3252950736535087,0.30352873945466896,0.3117796374015912,0.3143055930737761,0.42057547605475504,0.4511778108749698
HOBBIES_1_008_CA_1_validation,6.712290027948476,7.921661939841631,8.939574207644894,7.478889808916993,8.788196529058501,9.566216594775021,7.638884558468675,8.276360426922661,8.891850815120746,7.677147166875997,8.016219826167065,6.886820525967527,8.421519473265077,6.098339247577182,7.764929475065155,8.910504057863182,8.667876284873996,8.004316291671724,8.85039852691461,8.98305453717648,8.485072522000976,7.92859095597913,7.620885700818061,7.7336504078223784,8.610808489269424,8.568738270710574,9.477920098137139,6.97860988894604
HOBBIES_1_009_CA_1_validation,0.8899879055232599,0.9152143915368286,0.7812177073104172,0.8433428724589748,0.8928871692880403,1.1438522440594798,1.2123356862053973,0.9169712963105856,0.8540438500402915,0.7002991250114998,0.817809464398968,0.8461391852206276,1.0410075782065762,1.1071755449675644,0.7942708248282472,0.8842698708715889,0.7721959538080772,0.8011844505936132,0.7578665356985272,1.0788545161034335,1.2560905514873428,1.0078252832553452,0.9246766579512044,0.9121935301028447,0.8536260053871687,0.8305261035404493,1.1493550230058622,1.2172964814454936
HOBBIES_1_010_CA_1_validation,0.6823602753083479,0.5089952260313517,0.5204119836046938,0.47290825891671495,0.5875548211200573,0.9795028504765038,0.9616057552754586,0.6436863227390036,0.6272603065010847,0.5663393418212844,0.5798135344629638,0.5453020891148008,0.7014950163071322,0.7104983724682964,0.5672577615856169,0.5614191510208706,0.5702613088309958,0.5461278215230123,0.6388756262964694,0.8517182188874406,0.9548936861963213,0.6847411380406853,0.5542365306385094,0.550352892074169,0.5568039318556354,0.70961359913149,0.8680560037318942,0.8830309811794783
HOBBIES_1_011_CA_1_validation,0.09093544852472775,0.0830060037338648,0.0840085733626244,0.08095344647937493,0.10219017759865866,0.1261654493298419,0.16850324640554742,0.09174224071233299,0.08383001377081507,0.10088266946934268,0.09159872240345172,0.12464854844893677,0.13731910297412214,0.12988662699983283,0.07612514501393694,0.07856345507766713,0.07849364218563237,0.08031836838375972,0.09915814006680321,0.15068202264828198,0.16856263275469316,0.09032092870004037,0.08963803627788756,0.09330097015954886,0.10336592439590243,0.13359679948382966,0.17709079548053952,0.1983295050484581
HOBBIES_1_012_CA_1_validation,0.16281091610614737,0.17885588933234114,0.1754715568108711,0.19439666916562257,0.22871746376921182,0.3126330841716891,0.29618074164695923,0.1700850702446725,0.16490638180631284,0.21259538608844153,0.18862773122632492,0.21285431938169427,0.3171750869156648,0.24450449590309362,0.2085716499598652,0.16789810601332505,0.16299481233257224,0.15917584829605888,0.19774829491117274,0.2812050473447671,0.3170997460057358,0.21641459078331196,0.17702406430596937,0.174028137958351,0.1699041097787712,0.18985814797589354,0.27300000625597404,0.3080757551389024
HOBBIES_1_013_CA_1_validation,0.30564003604060785,0.3010887265389084,0.30646218739001335,0.2935885270418673,0.3914571589869309,0.5053547984534282,0.5001692003332912,0.3231767960189484,0.3285115054721251,0.2975752676071881,0.29927872804914785,0.36849127689078126,0.5216897875271256,0.38544731981453806,0.2800948580752383,0.2955461448522052,0.28451892466067846,0.31017168851658883,0.3517954712545391,0.558325357248441,0.5722612644818494,0.3479289738990296,0.29293210127242914,0.3049843901117972,0.30983988280587277,0.35215773872070827,0.520485354716438,0.5446718848999765
