id,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28
HOBBIES_1_001_WI_3_validation,0.17116233024326502,0.17572672568235204,0.15586710304513868,0.15664959417660218,0.24588775598111054,0.3121319909033088,0.2223934994664808,0.2101157155274963,0.23583741750263318,0.2228047418866768,0.1838685497317006,0.22452161917366625,0.22401035942082942,0.1902665297183373,0.1760005079911073,0.20323992701462856,0.1973868011135035,0.19072790295525296,0.25794755419534265,0.23113259652122986,0.21329685092511572,0.20867472185535013,0.17286914939379192,0.1807094013820324,0.18024623443529375,0.2182140583066026,0.2710307431164222,0.24792694960354433
HOBBIES_1_002_WI_3_validation,0.29425704205625186,0.3091153112074987,0.32217598652936413,0.3057871366273666,0.43447762546061147,0.5143804994745076,0.42081934052483466,0.2801297106964112,0.3356890841100725,0.3971825332940562,0.3485060199853497,0.3673986986130301,0.48372109855892714,0.34103962501431767,0.2635876240739708,0.27803877895196705,0.2785570908556261,0.3174444103157361,0.3985805091851927,0.39223931479314644,0.38245528465027046,0.31200439413544195,0.26657367440929763,0.2645108041073517,0.29052848290317784,0.38195471979685885,0.40691185117889356,0.3958778357037027
HOBBIES_1_003_WI_3_validation,0.06885000505665528,0.0697137336109762,0.06917715063503775,0.07017020481619161,0.09021992284017401,0.09544058655902204,0.07967629302841812,0.07170062185533962,0.0701991973038445,0.06600594680946652,0.06622466338124228,0.07005548191965594,0.11103677110115938,0.07499247860121248,0.04704276278860034,0.06092174234231444,0.06875823694902257,0.06993463437441513,0.09354747892427173,0.09248887101209194,0.08768789563342123,0.06531306906391451,0.06509070638398536,0.06822167654953934,0.07446320876562793,0.08935647903215177,0.10285784923910694,0.09020602087830062
HOBBIES_1_004_WI_3_validation,1.2094174520919452,1.2240073409022971,1.363039949654177,1.3525273073386592,1.9110567220325507,1.972125705323819,2.0011895436644913,1.644545503536164,1.648621578447528,1.671713257719658,1.7262080124524062,2.3499220544940647,2.3030557180208726,2.093196127649557,1.588706690360498,1.692576671224547,1.6962259719710424,1.6146190540139866,1.9444347290269002,2.166729958361167,2.0687567740064154,1.5640415756300192,1.4566275550535626,1.432683347703293,1.4175037339460146,1.6898167203079566,1.8637569476726856,2.055218873166129
HOBBIES_1_005_WI_3_validation,0.29979966793068746,0.3035175046511133,0.29441122634041794,0.29666412295291983,0.43567981970357783,0.528862824766147,0.5028164798503968,0.37433566239065263,0.42099847418057,0.38025724158870267,0.36738606613877006,0.44112167276677067,0.4927397388285059,0.4212552844404365,0.33229589484204886,0.34613090240198496,0.3753142948944301,0.38385470016528894,0.4502082373110113,0.4756147044715828,0.47193594020650154,0.31029772582184134,0.31630149089769993,0.2943485870874969,0.3186436367256575,0.3866656533865368,0.40911356734960125,0.3972994245062224
HOBBIES_1_006_WI_3_validation,0.7040126961085208,0.7475418113171313,0.7004257610963155,0.7934290325995238,1.027352106154499,1.0943045102778879,0.740580336637141,0.6822711216409783,0.7469169444075188,0.7195615773839683,0.6023202703609497,0.870224929748017,0.8454403492073523,0.70839330244897,0.6025161634172606,0.7805722111649979,0.684194619696174,0.6705787896135349,0.8557119472130756,0.8876652815369119,0.6965767009240028,0.7440076873232998,0.7417225151776002,0.8004440108557842,0.7090860447149379,0.8796429727302236,0.9250581822208974,0.8341139132516106
HOBBIES_1_007_WI_3_validation,0.1669424697667935,0.15634509783916825,0.1702678941408136,0.1581894099243147,0.2106070096980106,0.22650824824738394,0.1802696575449787,0.18137636936412027,0.1712394092831971,0.18008996157720658,0.18492781860396565,0.22898218424407385,0.23324983864400287,0.16098612300436407,0.1259593759650515,0.14245917269114602,0.1502158382120639,0.16396582032018156,0.2103459080428139,0.20887149845593891,0.2039577441250925,0.15176315039653576,0.15138968229066807,0.15759381831326258,0.16244963294878959,0.20907383881202835,0.24101661463632618,0.22006768021676917
HOBBIES_1_008_WI_3_validation,1.9752206780024777,2.27928263855007,1.9172040507697274,1.9971020234366084,2.401401813214674,2.264151558740761,1.9240153200943941,2.4837193751736657,2.5882961280794308,2.0337377872532914,2.2015486247588005,2.7019417681861615,1.7534000207098182,1.7972127111661662,2.5532661227241635,2.1683621035898546,2.3487754142105746,2.2979393654493734,2.3168280556632834,2.1801267296519526,1.8643881272271066,2.3150064079061656,2.2809299635290134,2.2068931337930917,2.233182283531993,2.08519103769545,1.9455993389950246,1.83286566899031
HOBBIES_1_009_WI_3_validation,0.2635476225637171,0.27647671156916037,0.2906902189109461,0.2824138593351245,0.3214320821456283,0.38389229877581565,0.37052858197824495,0.3362240045267053,0.3509798816396675,0.3078612546426865,0.3381688629727136,0.3809267104291574,0.4984401630378131,0.36501451298801174,0.2800743335039799,0.288360448996717,0.31653048733955075,0.3075196676291811,0.35883206022652736,0.4576474796931996,0.3852874186057523,0.2749424816754252,0.24640325505457691,0.23293858286543997,0.22686129896493398,0.291458445939585,0.3723161819292512,0.33481692218282
HOBBIES_1_010_WI_3_validation,0.45967113671506116,0.4375785691289303,0.4750679985276814,0.476905692457408,0.6730267743856654,0.7755657124030954,0.7515506843522068,0.5673065579355753,0.5535494035299222,0.5515934622444325,0.49231342978118975,0.5265572803452346,0.7204214365249352,0.6065523519813557,0.4314335675111134,0.42329884705615045,0.4755875820024773,0.5204735495580047,0.627600879926084,0.6750243157153566,0.6224229560371459,0.4897711108290315,0.45594877537555784,0.4716149192647544,0.4881855499283632,0.6049108417804027,0.7275989663633705,0.716442991902595
